"Date/Time (PST)","Battery Voltage  (v) ","Relative Humidity  (%) ","Solar Radiation  (W/m2) ","Temperature  (deg F) ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Maximum  (mph) ","Wind Speed Minimum  (mph) "
"2023-03-30 08:00:00",13.54,42.54,678.622,32.38,220.7,2.9,6.354,0
"2023-03-30 07:00:00",13.54,48.43,182.6999,28.99,208,5.774,9.88,0
"2023-03-30 06:00:00",13.55,50.8,3.411987,27.85,191.6,9.75,14.83,4.942
"2023-03-30 05:00:00",13.55,56.05,0,27.66,188.4,11.46,15.53,6.354
"2023-03-30 04:00:00",13.55,58.14,0,28.1,179.2,11.86,15.53,7.766
"2023-03-30 03:00:00",13.54,61.23,0,28.29,190.3,9.6,13.41,7.766
"2023-03-30 02:00:00",13.54,61.23,0,29.05,193.7,8.53,11.3,6.354
"2023-03-30 01:00:00",13.54,61.24,0,29.14,195.2,8.08,11.3,4.942
"2023-03-30 00:00:00",13.54,60.2,0,29.81,209.3,6.558,9.88,4.236
"2023-03-29 23:00:00",13.54,51.98,0,31.75,225.9,4.067,8.47,1.412
"2023-03-29 22:00:00",13.54,59.31,0,31.28,200.7,3.618,8.47,0.706
"2023-03-29 21:00:00",13.54,55.9,0,32.64,176.5,7.584,12.71,4.236
"2023-03-29 20:00:00",13.54,57.09,0,33.91,161.2,5.405,15.53,0
"2023-03-29 19:00:00",13.54,55.5,27.82923,33.98,153.8,3.634,8.47,0
"2023-03-29 18:00:00",13.54,49.74,359.6288,36.46,188.6,2.298,7.766,0
"2023-03-29 17:00:00",13.54,43.79,887.2167,39.26,245.1,4.044,9.88,0.706
"2023-03-29 16:00:00",13.53,37.4,1825.61,41.8,245.6,4.528,9.18,1.412
"2023-03-29 15:00:00",13.52,34.01,2387.788,42.72,206.3,5.132,12,1.412
"2023-03-29 14:00:00",13.52,32.14,2816.474,42.39,190.1,7.123,12,2.118
"2023-03-29 13:00:00",13.53,30.48,2947.644,41.69,204,6.532,10.59,2.824
"2023-03-29 12:00:00",13.53,29.99,2889.367,42.06,220.8,3.926,8.47,0
"2023-03-29 11:00:00",13.53,30.29,2654.8,40.38,186.7,6.248,12,2.118
"2023-03-29 10:00:00",13.54,29.98,2221.746,39.56,185.9,6.425,9.88,3.53
"2023-03-29 09:00:00",13.53,31.77,1628.43,38.07,163.8,6.86,9.18,4.236
"2023-03-29 08:00:00",13.54,30.54,920.4744,38.03,3.184,2.175,5.648,0
"2023-03-29 07:00:00",13.54,33.55,259.7744,34.99,40.66,4.867,10.59,0
"2023-03-29 06:00:00",13.54,39.44,1.096543,31.2,20.87,7.917,11.3,4.942
"2023-03-29 05:00:00",13.54,39.35,0,31.66,61.92,5.25,12,2.824
"2023-03-29 04:00:00",13.54,40.1,0,31.44,56.6,6.103,10.59,2.824
"2023-03-29 03:00:00",13.54,39.44,0,31.9,43.52,8.64,13.41,5.648
"2023-03-29 02:00:00",13.54,40.51,0,31.65,29.84,9.73,15.53,4.236
"2023-03-29 01:00:00",13.54,39.11,0,32.33,48.17,9.48,16.94,4.942
"2023-03-29 00:00:00",13.54,39.08,0,32.47,60.49,8.52,19.77,2.824
"2023-03-28 23:00:00",13.54,38.33,0,32.64,65.45,7.403,16.24,2.824
"2023-03-28 22:00:00",13.54,36.42,0,33.3,76.19,6.052,12,2.824
"2023-03-28 21:00:00",13.54,35.12,0,33.98,93.3,8.33,14.83,2.824
"2023-03-28 20:00:00",13.54,33.66,0,34.54,107.8,12.51,27.53,5.648
"2023-03-28 19:00:00",13.54,32.04,28.8666,34.73,118.6,14.12,29.65,4.236
"2023-03-28 18:00:00",13.54,28.12,565.9327,35.63,117,16.92,33.89,6.354
"2023-03-28 17:00:00",13.54,29.14,1283.261,35.88,120.4,17.51,27.53,7.766
"2023-03-28 16:00:00",13.52,31.09,1938.044,36.07,110.6,13.16,33.89,2.824
"2023-03-28 15:00:00",13.53,33.85,2464.757,36.26,110.8,12.28,25.42,4.942
"2023-03-28 14:00:00",13.54,35.05,2823.115,34.9,112.5,15.53,30.36,4.942
"2023-03-28 13:00:00",13.52,36.74,2967.436,34.46,99.5,13.22,30.36,4.942
"2023-03-28 12:00:00",13.52,38.33,2918.365,33.57,99.3,10.34,24.71,2.824
"2023-03-28 11:00:00",13.54,38.48,2578.559,32.22,103.6,9.35,23.3,2.824
"2023-03-28 10:00:00",13.53,43.52,2049.018,31.38,86.1,9.81,22.59,3.53
"2023-03-28 09:00:00",13.53,47.17,1610.378,29.53,60.06,11,23.3,4.942
"2023-03-28 08:00:00",13.52,47.8,896.3372,29.61,72.13,5.777,11.3,1.412
"2023-03-28 07:00:00",13.54,52.24,222.6488,27.35,20.44,8.22,18.36,1.412
"2023-03-28 06:00:00",13.54,52.23,0.7553623,26.66,52.29,9.08,15.53,4.236
"2023-03-28 05:00:00",13.54,54.49,0,26.1,41.8,10.12,19.06,4.236
"2023-03-28 04:00:00",13.54,55.48,0,26.02,54.43,8.13,15.53,4.236
"2023-03-28 03:00:00",13.54,55.77,0,25.81,28.98,9.35,16.94,3.53
"2023-03-28 02:00:00",13.54,52.77,0,26.16,32.83,9.13,16.24,0.706
"2023-03-28 01:00:00",13.54,49.71,0,26.61,21.5,6.16,14.12,1.412
"2023-03-28 00:00:00",13.54,50.74,0,26.47,56.16,4.603,12,0
"2023-03-27 23:00:00",13.54,46.31,0,26.82,24.38,5.46,19.06,0.706
"2023-03-27 22:00:00",13.54,44.44,0,27.35,20.35,5.675,13.41,0
"2023-03-27 21:00:00",13.54,42.44,0,27.51,77.82,6.111,13.41,1.412
"2023-03-27 20:00:00",13.54,41.15,0,28.43,108.4,13.14,26.12,4.942
"2023-03-27 19:00:00",13.54,43.07,25.95333,29.16,138.8,9.95,19.06,2.824
"2023-03-27 18:00:00",13.54,46.53,536.9339,30.37,138.3,7.905,14.12,0.706
"2023-03-27 17:00:00",13.54,42.9,1208.675,30.81,117.4,7.123,17.65,1.412
"2023-03-27 16:00:00",13.52,42.54,1906.145,32.08,134.9,4.867,7.766,1.412
"2023-03-27 15:00:00",13.51,42.17,2398.937,31.71,131,6.787,11.3,3.53
"2023-03-27 14:00:00",13.54,48.04,2079.096,30.33,118.1,3.616,9.88,0
"2023-03-27 13:00:00",13.54,58.65,1281.175,31.89,159.5,3.444,9.88,0
"2023-03-27 12:00:00",13.54,73.71,1158.143,31.9,179.4,4.736,10.59,0.706
"2023-03-27 11:00:00",13.54,77.77,967.2423,29.7,218.1,3.781,9.18,0
"2023-03-27 10:00:00",13.54,85,742.3947,30.46,183,3.201,7.766,0
"2023-03-27 09:00:00",13.54,85.3,547.7647,29.86,160.9,3.324,7.766,0
"2023-03-27 08:00:00",13.53,86.6,349.6404,25.89,187.5,4.071,7.06,0
"2023-03-27 07:00:00",13.55,88.8,127.3119,24.72,3.518,1.5,4.236,0
"2023-03-27 06:00:00",13.55,90.6,0,20.27,3.471,3.71,5.648,1.412
"2023-03-27 05:00:00",13.55,91,0,20.28,16.27,3.667,5.648,0.706
"2023-03-27 04:00:00",13.55,91.5,0,20.31,56.24,2.408,4.236,1.412
"2023-03-27 03:00:00",13.54,90.5,0,20.31,70.34,2.087,4.236,0
"2023-03-27 02:00:00",13.54,91.4,0,20.13,43.24,0.482,3.53,0
"2023-03-27 01:00:00",13.54,92,0,19.7,40.47,0,0,0
"2023-03-27 00:00:00",13.54,91.7,0,20.18,40.49,0.557,2.824,0
"2023-03-26 23:00:00",13.54,92.3,0,20.24,341.9,1.122,3.53,0
"2023-03-26 22:00:00",13.54,92.2,0,20.22,128.2,3.13,6.354,0
"2023-03-26 21:00:00",13.54,91.6,0,20.38,113.6,4.632,9.18,0.706
"2023-03-26 20:00:00",13.54,92.1,0,20.73,137.4,2.804,8.47,0
"2023-03-26 19:00:00",13.54,92.9,18.35396,21,186.6,5.999,12,2.118
"2023-03-26 18:00:00",13.54,93,187.1074,21.84,186.9,6.919,14.83,1.412
"2023-03-26 17:00:00",13.54,94.5,461.2605,24.19,199.5,6.517,13.41,2.118
"2023-03-26 16:00:00",13.52,93.9,905.5588,24.11,176.7,8.37,12.71,4.236
"2023-03-26 15:00:00",13.52,95,875.5424,27.38,202.1,4.862,9.88,0.706
"2023-03-26 14:00:00",13.52,95.3,841.1906,27.68,217.5,3.708,7.766,0
"2023-03-26 13:00:00",13.53,96.2,1002.014,28.96,210.6,3.324,7.766,0
"2023-03-26 12:00:00",13.5,94.9,924.5815,26.68,203.5,4.654,7.766,0
"2023-03-26 11:00:00",13.52,96,812.0443,28.76,330.1,2.273,7.766,0
"2023-03-26 10:00:00",13.51,93.9,713.6221,23.91,125.4,2.436,7.06,0
"2023-03-26 09:00:00",13.54,92.3,415.5434,21.3,62.52,1.404,3.53,0
"2023-03-26 08:00:00",13.54,92.9,213.1073,20.64,51.99,1.243,3.53,0
"2023-03-26 07:00:00",13.56,92.7,56.35223,19.3,29.9,1.679,6.354,0
"2023-03-26 06:00:00",13.56,92.7,0.1340388,18.98,311.1,0.724,3.53,0
"2023-03-26 05:00:00",13.55,93.2,0,19.72,21.93,0.12,2.118,0
"2023-03-26 04:00:00",13.55,93.3,0,19.65,331,0.043,1.412,0
"2023-03-26 03:00:00",13.54,93,0,19.3,211,0.343,2.118,0
"2023-03-26 02:00:00",13.54,93.1,0,19.48,167.3,0.869,3.53,0
"2023-03-26 01:00:00",13.54,93.7,0,20.61,222.2,1.19,4.236,0
"2023-03-26 00:00:00",13.54,93.9,0,20.8,193.4,3.808,6.354,1.412
"2023-03-25 23:00:00",13.54,94.1,0,21.21,152.5,2.422,4.942,0.706
"2023-03-25 22:00:00",13.54,94.4,0.08527126,21.78,155.5,0.945,4.236,0
"2023-03-25 21:00:00",13.54,94.4,0.828371,21.8,174.1,0.086,2.118,0
"2023-03-25 20:00:00",13.54,94.3,0,21.64,181.9,1.024,3.53,0
"2023-03-25 19:00:00",13.54,94.6,14.88292,22.12,174.9,0.269,2.118,0
"2023-03-25 18:00:00",13.54,95.4,168.0248,23.79,153.1,0.81,2.824,0
"2023-03-25 17:00:00",13.53,95.6,311.0288,24.85,123.3,0.251,1.412,0
"2023-03-25 16:00:00",13.52,98.3,595.0456,26.92,171.3,0.796,3.53,0
"2023-03-25 15:00:00",13.51,98.9,1500.069,32,165.4,3.208,5.648,0
"2023-03-25 14:00:00",13.52,96.8,1153.866,28.76,114.5,1.436,4.236,0
"2023-03-25 13:00:00",13.51,97.7,1629.864,28.33,154.5,4.805,8.47,0
"2023-03-25 12:00:00",13.5,97.6,1351.906,29.12,169.2,5.705,8.47,2.824
"2023-03-25 11:00:00",13.52,96.6,1502.68,29.41,164.3,6.507,10.59,3.53
"2023-03-25 10:00:00",13.5,97.6,1045.439,28.93,174.8,2.81,6.354,0
"2023-03-25 09:00:00",13.54,97,671.3834,26.04,197.9,1.073,2.824,0
"2023-03-25 08:00:00",13.5,94.5,292.2549,22.38,221.5,0.973,3.53,0
"2023-03-25 07:00:00",13.53,93.2,76.12611,20.02,229.7,0.606,2.824,0
"2023-03-25 06:00:00",13.55,93.2,0.3168823,19.41,214,1.636,4.236,0
"2023-03-25 05:00:00",13.55,93.5,0,20.15,212.5,3.232,5.648,0.706
"2023-03-25 04:00:00",13.55,93.5,0,20.18,188.1,6.903,9.88,3.53
"2023-03-25 03:00:00",13.55,93.5,0,20.15,190.7,9,12,5.648
"2023-03-25 02:00:00",13.55,93.5,0,20.15,188.8,8.66,12,5.648
"2023-03-25 01:00:00",13.55,93.6,0,20.36,198,7.746,10.59,4.236
"2023-03-25 00:00:00",13.55,93.8,0,20.65,198.8,8.88,11.3,5.648
"2023-03-24 23:00:00",13.54,93.9,0,20.78,197,9.56,16.24,6.354
"2023-03-24 22:00:00",13.55,94,0,21.11,200.9,7.844,12,3.53
"2023-03-24 21:00:00",13.55,94.1,0,21.23,211.7,5.128,9.18,2.118
"2023-03-24 20:00:00",13.55,94.3,0.2437107,21.65,202.8,7.468,12,2.824
"2023-03-24 19:00:00",13.55,94.2,10.4674,21.53,188,6.427,11.3,3.53
"2023-03-24 18:00:00",13.55,94.3,90.97694,21.75,189.8,9.48,17.65,4.236
"2023-03-24 17:00:00",13.55,94.2,442.696,21.85,186.5,14.07,24,6.354
"2023-03-24 16:00:00",13.55,94.3,476.3867,22.14,183.1,17.2,29.65,4.236
"2023-03-24 15:00:00",13.53,93.8,721.8652,21.4,183.8,18.65,32.48,6.354
"2023-03-24 14:00:00",13.54,93.8,876.0026,22,174.1,19.28,30.36,9.18
"2023-03-24 13:00:00",13.55,93.7,1062.638,21.59,175.6,20.45,28.24,12
"2023-03-24 12:00:00",13.54,93.7,800.8052,21.7,180.9,20.04,30.36,10.59
"2023-03-24 11:00:00",13.54,93.5,1014.872,21.97,179,16.84,24,9.88
"2023-03-24 10:00:00",13.52,93.1,979.9285,20.91,177.1,19.74,28.95,12
"2023-03-24 09:00:00",13.53,93.3,681.7631,20.54,176.2,18.71,26.12,10.59
"2023-03-24 08:00:00",13.49,93.3,372.3031,20.25,182.5,15.5,23.3,7.766
"2023-03-24 07:00:00",13.53,93.4,49.2024,20.09,201.7,5.201,13.41,1.412
"2023-03-24 06:00:00",13.55,93.1,0.3900116,19.35,169.8,13.95,24,7.766
"2023-03-24 05:00:00",13.54,93.3,0.2437293,19.74,181.8,13.18,23.3,7.06
"2023-03-24 04:00:00",13.55,93.4,0,19.84,221.8,4.097,15.53,0
"2023-03-24 03:00:00",13.55,93.3,0,19.11,232.4,2.122,5.648,0
"2023-03-24 02:00:00",13.55,93.4,0,19.78,197.7,1.367,4.236,0
"2023-03-24 01:00:00",13.55,93.7,0,20.14,223.6,2.446,11.3,0
"2023-03-24 00:00:00",13.55,93.8,0,20.24,254.7,4.42,10.59,0.706
"2023-03-23 23:00:00",13.55,93.7,0,20.61,234.9,5.279,13.41,0.706
"2023-03-23 22:00:00",13.55,94.3,0,21.63,207.5,9.2,14.83,4.236
"2023-03-23 21:00:00",13.54,94.4,0,22.05,219,10.49,21.89,2.824
"2023-03-23 20:00:00",13.55,95.2,0,23.11,193.1,17.74,27.53,6.354
"2023-03-23 19:00:00",13.55,95.2,8.20047,23.18,184.2,24.01,43.07,10.59
"2023-03-23 18:00:00",13.55,95.3,53.43598,23.3,190.8,27.71,50.13,10.59
"2023-03-23 17:00:00",13.54,95.8,257.0638,25.06,189.8,20.95,42.36,7.06
"2023-03-23 16:00:00",13.54,96.5,624.7532,26.38,190.8,12.34,27.53,2.118
"2023-03-23 15:00:00",13.53,96.1,865.8914,26.28,193.6,12.11,20.47,2.824
"2023-03-23 14:00:00",13.53,95.9,1237.574,26.59,191.7,17.24,28.95,7.766
"2023-03-23 13:00:00",13.54,96.2,1439.407,26.05,188.7,18.45,36.01,9.18
"2023-03-23 12:00:00",13.54,95.9,1501.591,25.75,186.3,19.86,32.48,6.354
"2023-03-23 11:00:00",13.54,95.9,1214.016,25.58,175.4,19.79,43.07,7.06
"2023-03-23 10:00:00",13.54,95.9,924.6877,25.18,179.8,25.75,44.48,10.59
"2023-03-23 09:00:00",13.52,96,494.2787,25.02,189.3,26.01,45.18,9.88
"2023-03-23 08:00:00",13.51,96.3,266.5956,25.53,182.9,25.89,45.18,7.06
"2023-03-23 07:00:00",13.54,96.5,65.70477,25.52,189.2,31.78,50.13,16.94
"2023-03-23 06:00:00",13.55,96.9,0.8529721,26.27,189.4,26.12,43.77,14.83
"2023-03-23 05:00:00",13.54,97.5,0.03654933,27.44,183.4,23.18,33.89,13.41
"2023-03-23 04:00:00",13.54,97.5,0.02436616,27.24,182.2,14.59,24.71,8.47
"2023-03-23 03:00:00",13.54,98.1,0,27.89,203.9,9.43,16.94,4.236
"2023-03-23 02:00:00",13.54,98,0,27.71,245.3,6.844,13.41,2.824
"2023-03-23 01:00:00",13.54,89.6,0,28.88,198.2,10.26,14.12,5.648
"2023-03-23 00:00:00",13.54,85.8,0,29.25,204.8,7.784,16.24,1.412
"2023-03-22 23:00:00",13.54,65.63,0,31.29,203.2,10.11,18.36,2.824
"2023-03-22 22:00:00",13.54,59.61,0,32.03,222.4,5.297,12,1.412
"2023-03-22 21:00:00",13.54,46.39,0,34.12,193.9,8.88,13.41,4.942
"2023-03-22 20:00:00",13.54,43.03,0,35.33,175.9,5.187,12,0.706
"2023-03-22 19:00:00",13.54,44.91,6.759386,36,234.2,3.246,7.06,0.706
"2023-03-22 18:00:00",13.54,50.81,424.4178,38.31,226.2,3.032,6.354,0
"2023-03-22 17:00:00",13.54,38.48,1145.011,41.71,157.8,4.664,12,0
"2023-03-22 16:00:00",13.52,20.78,1804.989,42.86,199,6.291,13.41,2.118
"2023-03-22 15:00:00",13.52,21.4,2331.713,42.53,198.4,4.724,12,0.706
"2023-03-22 14:00:00",13.53,20.54,2693.615,42.36,196.1,6.417,14.12,1.412
"2023-03-22 13:00:00",13.53,22.6,2846.247,41.97,204.5,6.466,15.53,0.706
"2023-03-22 12:00:00",13.52,23.1,2779.14,41.02,145.6,5.976,12.71,2.824
"2023-03-22 11:00:00",13.51,23.33,2528.449,41.89,181.9,7.06,14.12,0.706
"2023-03-22 10:00:00",13.53,23.06,2082.751,39.82,174.8,7.442,12.71,2.118
"2023-03-22 09:00:00",13.53,24.65,1457.208,40,118.7,2.516,9.18,0
"2023-03-22 08:00:00",13.52,25.53,766.2502,39.79,128.7,4.846,9.18,0.706
"2023-03-22 07:00:00",13.54,26,147.7069,37.35,140.3,3.14,7.766,0
"2023-03-22 06:00:00",13.54,25.83,0,36.09,136.9,8.48,11.3,3.53
"2023-03-22 05:00:00",13.54,26.04,0,36.13,137,7.725,13.41,3.53
"2023-03-22 04:00:00",13.54,26.65,0,36.47,130.1,6.725,12.71,3.53
"2023-03-22 03:00:00",13.54,35.99,0,36.68,40.34,1.963,6.354,0
"2023-03-22 02:00:00",13.54,40.12,0,36.25,151.5,2.971,9.88,0
"2023-03-22 01:00:00",13.54,34.78,0,37.4,177.1,5.552,9.88,2.824
"2023-03-22 00:00:00",13.54,55.52,0,36.54,193.8,3.057,6.354,0
"2023-03-21 23:00:00",13.54,55.14,0,36.68,150.9,1.514,4.942,0
"2023-03-21 22:00:00",13.54,57.37,0,36.48,51.79,2.683,5.648,0.706
"2023-03-21 21:00:00",13.54,68.15,0,35.53,51.86,3.736,6.354,0.706
"2023-03-21 20:00:00",13.54,79.88,0,34.47,84.3,3.257,6.354,1.412
"2023-03-21 19:00:00",13.54,82.4,6.10166,34.69,90.2,3.775,7.06,0
"2023-03-21 18:00:00",13.54,45.7,408.3336,39.29,16.07,0.967,4.236,0
"2023-03-21 17:00:00",13.54,34.28,1108.354,41.97,36.95,0.779,3.53,0
"2023-03-21 16:00:00",13.53,30.24,1787.333,45.3,129.5,3.404,9.88,0
"2023-03-21 15:00:00",13.53,34.48,2327.196,39.63,129.1,8.39,13.41,2.118
"2023-03-21 14:00:00",13.54,37.14,2544.527,41.38,51.51,1.536,9.18,0
"2023-03-21 13:00:00",13.53,51.47,3142.139,39.47,75.2,2.502,5.648,0
"2023-03-21 12:00:00",13.53,50,2780.963,41.23,123.2,2.52,7.06,0
"2023-03-21 11:00:00",13.53,63,2479.354,40.18,103.1,0.584,4.236,0
"2023-03-21 10:00:00",13.52,72.78,2140.324,40.56,90.2,1.263,4.236,0
"2023-03-21 09:00:00",13.52,89.3,1326.839,34.65,91.6,2.428,5.648,0
"2023-03-21 08:00:00",13.51,92.8,419.5425,32.84,45.21,0.224,4.236,0
"2023-03-21 07:00:00",13.53,97.3,130.078,31.13,114.1,0.494,2.824,0
"2023-03-21 06:00:00",13.53,98.8,0,29.76,200.2,0.565,2.824,0
"2023-03-21 05:00:00",13.54,98.7,0,29.8,200.5,1.543,3.53,0
"2023-03-21 04:00:00",13.54,98.7,0,29.75,196.8,1.992,3.53,0
"2023-03-21 03:00:00",13.54,98.8,0,29.87,195.9,0.951,2.824,0
"2023-03-21 02:00:00",13.54,98.8,0,29.96,195.8,0.671,2.824,0
"2023-03-21 01:00:00",13.54,98.9,0,29.91,195.5,3.199,4.942,2.118
"2023-03-21 00:00:00",13.54,98.9,0,30.03,193.4,3.683,4.942,2.118
"2023-03-20 23:00:00",13.54,99,0,30.12,178.3,1.934,4.942,0
"2023-03-20 22:00:00",13.54,99,0,30.27,176.7,0.896,2.824,0
"2023-03-20 21:00:00",13.54,99,0,30.23,176.4,3.201,4.942,2.118
"2023-03-20 20:00:00",13.54,99.1,0,30.24,189.6,5.222,6.354,3.53
"2023-03-20 19:00:00",13.54,99.1,9.548473,30.23,197.1,6.225,8.47,4.942
"2023-03-20 18:00:00",13.54,99.2,159.155,30.64,191.5,6.727,9.18,4.236
"2023-03-20 17:00:00",13.54,98.9,422.7568,31.13,182.2,6.972,9.88,4.236
"2023-03-20 16:00:00",13.53,98.1,709.4605,31.66,181.7,6.731,10.59,2.824
"2023-03-20 15:00:00",13.51,97.1,925.2252,31.94,187,7.246,12,3.53
"2023-03-20 14:00:00",13.54,95.5,1233.48,32.02,177.6,9.45,14.12,5.648
"2023-03-20 13:00:00",13.53,92,1276.481,32.9,188.7,7.219,10.59,2.824
"2023-03-20 12:00:00",13.53,92.6,1299.612,32.44,182.7,6.144,9.18,3.53
"2023-03-20 11:00:00",13.52,92.7,979.9616,31.76,186.6,5.942,9.18,3.53
"2023-03-20 10:00:00",13.53,89.2,941.3147,32.15,173.2,4.911,7.06,2.118
"2023-03-20 09:00:00",13.53,89.9,727.9649,31.96,117.6,2.071,5.648,0
"2023-03-20 08:00:00",13.51,81.9,266.6445,32.2,8.36,0.447,2.824,0
"2023-03-20 07:00:00",13.53,81.4,54.21495,31.04,6.346,3.485,7.06,1.412
"2023-03-20 06:00:00",13.54,78.69,0,31.48,46.81,1.296,4.942,0
"2023-03-20 05:00:00",13.54,79.29,0,31.53,242.5,0.622,2.824,0
"2023-03-20 04:00:00",13.54,81,0,31.58,357.9,2.096,8.47,0
"2023-03-20 03:00:00",13.54,69.98,0,32.78,301.9,1.494,4.942,0
"2023-03-20 02:00:00",13.54,67.08,0,33.58,288.6,3.35,8.47,0
"2023-03-20 01:00:00",13.54,62.03,0,34.67,329.5,1.734,4.942,0
"2023-03-20 00:00:00",13.54,62.81,0,34.59,348,4.838,9.88,0
"2023-03-19 23:00:00",13.54,62.97,0,34.66,3.396,4.061,8.47,0.706
"2023-03-19 22:00:00",13.54,56.16,0,36.39,138.4,4.136,10.59,0
"2023-03-19 21:00:00",13.54,56.75,0,36.64,121.1,5.099,13.41,1.412
"2023-03-19 20:00:00",13.54,57.15,0,37.05,104.7,5.115,21.18,1.412
"2023-03-19 19:00:00",13.54,53.51,2.97171,37.6,287.4,3.557,7.06,0
"2023-03-19 18:00:00",13.54,53.52,107.8444,37.89,190.5,3.375,6.354,0
"2023-03-19 17:00:00",13.53,52.04,423.0235,39.43,190.9,2.253,6.354,0
"2023-03-19 16:00:00",13.5,48.28,693.2171,40.61,174.5,3.299,13.41,0
"2023-03-19 15:00:00",13.5,47.37,1083.123,40.31,186.3,7.478,16.24,1.412
"2023-03-19 14:00:00",13.52,45.28,1632.423,40.49,188.6,11.2,20.47,2.824
"2023-03-19 13:00:00",13.51,44.24,1819.974,41.34,200.2,11.6,16.94,7.766
"2023-03-19 12:00:00",13.52,41.16,2210.391,43.08,197.8,7.413,12,3.53
"2023-03-19 11:00:00",13.52,41.57,1780.258,42.26,180.4,6.901,11.3,4.236
"2023-03-19 10:00:00",13.52,45.79,1319.574,40.13,177.3,7.389,10.59,4.236
"2023-03-19 09:00:00",13.52,44.04,858.4108,40.09,174.5,6.305,9.18,3.53
"2023-03-19 08:00:00",13.51,43.77,558.8602,40.07,179.3,3.907,5.648,2.118
"2023-03-19 07:00:00",13.54,44.84,98.63495,38.35,185.5,5.246,7.766,3.53
"2023-03-19 06:00:00",13.54,45.53,0,37.8,184.9,5.797,8.47,3.53
"2023-03-19 05:00:00",13.54,45.54,0,37.65,168.7,4.84,8.47,2.118
"2023-03-19 04:00:00",13.54,48.47,0,36.97,170.1,3.577,7.06,0.706
"2023-03-19 03:00:00",13.54,48.38,0,37.35,171.8,8.35,11.3,5.648
"2023-03-19 02:00:00",13.54,49.52,0,37.2,178.9,4.389,7.06,2.824
"2023-03-19 01:00:00",13.54,50.51,0,37.03,187.5,4.209,7.06,2.118
"2023-03-19 00:00:00",13.54,51.41,0,36.83,182,4.607,8.47,2.118
"2023-03-18 23:00:00",13.54,52.1,0,36.87,181.1,5.45,8.47,3.53
"2023-03-18 22:00:00",13.54,51.7,0,37.1,181.7,5.795,9.18,0.706
"2023-03-18 21:00:00",13.54,50.42,0,37.45,148.8,2.073,7.766,0
"2023-03-18 20:00:00",13.54,47.99,0,38.17,121.7,1.512,4.942,0
"2023-03-18 19:00:00",13.54,47.42,2.423597,38.38,146.4,1.528,8.47,0
"2023-03-18 18:00:00",13.54,45.53,310.6727,39.08,180,5.781,12,0.706
"2023-03-18 17:00:00",13.53,43.61,1060.812,40.7,180.8,9.43,19.06,2.824
"2023-03-18 16:00:00",13.51,41.71,1679.93,41.84,190.8,7.874,16.94,2.118
"2023-03-18 15:00:00",13.5,46.08,2130.772,41.25,185.5,10.08,20.47,2.824
"2023-03-18 14:00:00",13.5,47.16,2376.452,40.21,183.1,9.91,19.77,2.118
"2023-03-18 13:00:00",13.5,46.41,2778.503,41.63,168.9,6.682,13.41,2.118
"2023-03-18 12:00:00",13.52,45.72,2702.16,41.64,179.2,7.286,14.83,0.706
"2023-03-18 11:00:00",13.5,48.03,2403.288,38.64,195.2,10.76,16.24,6.354
"2023-03-18 10:00:00",13.52,45.74,1926.437,37.61,190.3,9.36,14.83,4.236
"2023-03-18 09:00:00",13.5,45.67,1303.356,36.84,177,7.097,10.59,4.236
"2023-03-18 08:00:00",13.49,47.92,598.182,35.03,170.7,9.43,12.71,6.354
"2023-03-18 07:00:00",13.52,48.27,67.00552,32.73,185.4,10.79,13.41,7.06
"2023-03-18 06:00:00",13.55,47.27,0,32.54,187.8,10.82,13.41,8.47
"2023-03-18 05:00:00",13.55,51.3,0,32.04,184.1,12.7,16.24,8.47
"2023-03-18 04:00:00",13.55,50.13,0,32.77,191.3,9.77,13.41,7.766
"2023-03-18 03:00:00",13.55,53.52,0,32.03,181.5,12.31,14.83,9.88
"2023-03-18 02:00:00",13.54,54.68,0,31.93,186.2,12.7,15.53,9.18
"2023-03-18 01:00:00",13.54,51.73,0,32.79,179.7,12.53,16.24,7.06
"2023-03-18 00:00:00",13.54,49.63,0,33.46,183.9,8.76,11.3,6.354
"2023-03-17 23:00:00",13.54,51.97,0,33.27,180.2,9.24,12,6.354
"2023-03-17 22:00:00",13.54,51.5,0,33.66,184.6,9.09,12.71,6.354
"2023-03-17 21:00:00",13.54,50.31,0,33.83,179.9,6.154,12.71,0
"2023-03-17 20:00:00",13.54,50.46,0,34.17,193.9,5.271,12.71,0.706
"2023-03-17 19:00:00",13.54,50.62,3.361401,34.33,111.8,2.194,7.06,0
"2023-03-17 18:00:00",13.54,50.72,219.7844,34.53,138.8,3.608,9.88,0
"2023-03-17 17:00:00",13.54,48.2,852.2443,36.29,200.8,4.169,9.18,0.706
"2023-03-17 16:00:00",13.53,46.03,1283.209,36.52,187.2,7.546,14.83,1.412
"2023-03-17 15:00:00",13.51,42.3,1939.157,36.59,189.7,10.29,16.94,4.942
"2023-03-17 14:00:00",13.54,42.06,2288.412,36.54,195.2,11.74,16.94,6.354
"2023-03-17 13:00:00",13.54,43.38,2565.95,35.99,193.3,11.67,16.94,5.648
"2023-03-17 12:00:00",13.54,42.58,2365.114,35.47,186.2,10.69,18.36,5.648
"2023-03-17 11:00:00",13.54,42.81,2269.855,33.77,198.9,12.38,16.24,7.06
