Date,Latitude,Longitude,Smoke total deposition (mg/m2/day),Smoke wet deposition (mg/m2/day),Smoke dry deposition (mg/m2/day),Dust total deposition (mg/m2/day),Dust wet deposition (mg/m2/day),Dust dry deposition (mg/m2/day),ABF total deposition (mg/m2/day),ABF wet deposition (mg/m2/day),ABF dry deposition (mg/m2/day)
10/6/07,48.809769,-121.7706096,0.4889327,0,0.4889327,0.9304569,0,0.9304569,0.1715271,0,0.1715271
10/7/07,48.809769,-121.7706096,1.099469,0.570759,0.5287097,13.32742,4.191662,9.135758,0.5322443,0.1371089,0.3951353
10/8/07,48.809769,-121.7706096,1.031591,0.8967995,0.1347914,11.11919,9.449639,1.669546,0.8579851,0.684425,0.1735601
10/9/07,48.809769,-121.7706096,0.2918734,0,0.2918734,3.579862,0,3.579862,0.2235026,0,0.2235026
10/10/07,48.809769,-121.7706096,4.110885,3.876234,0.2346516,40.38463,39.00992,1.374708,1.809971,1.580476,0.2294945
10/11/07,48.809769,-121.7706096,0.2984376,0.2660484,0.03238919,5.949895,4.778879,1.171016,0.5531436,0.3505488,0.2025948
10/12/07,48.809769,-121.7706096,0.1081309,0,0.1081309,0.8098468,0,0.8098468,0.08181073,0,0.08181073
10/13/07,48.809769,-121.7706096,0.7481726,0,0.7481726,0.7427229,0,0.7427229,0.1195795,0,0.1195795
10/14/07,48.809769,-121.7706096,1.122078,0,1.122078,3.382123,0,3.382123,0.2812952,0,0.2812952
10/15/07,48.809769,-121.7706096,0.910156,0,0.910156,1.661672,0,1.661672,0.2642137,0,0.2642137
10/16/07,48.809769,-121.7706096,5.643991,4.206598,1.437393,12.65759,10.37474,2.282853,1.108433,0.7129843,0.3954484
10/17/07,48.809769,-121.7706096,0.9806002,0.6846683,0.2959319,9.661591,6.688867,2.972724,0.7180455,0.4665121,0.2515334
10/18/07,48.809769,-121.7706096,2.28545,1.204116,1.081334,3.556892,2.774197,0.7826945,0.5666919,0.339438,0.2272539
10/19/07,48.809769,-121.7706096,4.222949,3.473812,0.7491365,21.58689,18.3459,3.240992,0.9465038,0.7320241,0.2144796
10/20/07,48.809769,-121.7706096,0.5576448,0.4974035,0.06024134,10.24018,7.736018,2.504163,0.5345966,0.3631346,0.1714619
10/21/07,48.809769,-121.7706096,0.560891,0.3722021,0.1886889,10.81125,6.743781,4.067474,0.6630584,0.4138314,0.2492271
10/22/07,48.809769,-121.7706096,1.130004,0.7544232,0.3755808,11.59401,6.042231,5.551775,0.7982711,0.3805442,0.4177269
10/23/07,48.809769,-121.7706096,0.7239566,0.1139177,0.6100388,6.336616,1.699533,4.637083,0.3524029,0.09375535,0.2586475
10/24/07,48.809769,-121.7706096,4.698359,3.078432,1.619928,6.669069,5.549105,1.119964,0.7018834,0.482558,0.2193254
10/25/07,48.809769,-121.7706096,1.581055,1.214695,0.3663601,6.661925,5.567619,1.094306,0.5666357,0.4422357,0.1243999
10/26/07,48.809769,-121.7706096,0.4938682,0,0.4938682,0.107427,0,0.107427,0.0429666,0,0.0429666
10/27/07,48.809769,-121.7706096,0.320801,0,0.320801,0.1212305,0,0.1212305,0.05335639,0,0.05335639
10/28/07,48.809769,-121.7706096,1.390144,0,1.390144,3.072721,0,3.072721,0.2506951,0,0.2506951
10/29/07,48.809769,-121.7706096,1.374118,0,1.374118,1.625602,0,1.625602,0.2772765,0,0.2772765
10/30/07,48.809769,-121.7706096,1.12862,0.395513,0.7331073,5.248594,2.211861,3.036733,0.3652497,0.09479439,0.2704553
10/31/07,48.809769,-121.7706096,0.3790234,0,0.3790234,1.419542,0,1.419542,0.1703062,0,0.1703062
11/1/07,48.809769,-121.7706096,0.4822932,0.02214534,0.4601479,4.108241,0.1078306,4.000411,0.601568,0.01467169,0.5868963
11/2/07,48.809769,-121.7706096,0.8685808,0,0.8685808,0.7114831,0,0.7114831,0.1999312,0,0.1999312
11/3/07,48.809769,-121.7706096,0.7323833,0.1447703,0.5876129,3.316373,1.137723,2.17865,0.7961261,0.3478437,0.4482825
11/4/07,48.809769,-121.7706096,0.1672851,0.1164463,0.05083871,3.049903,1.717045,1.332857,0.6706223,0.3257477,0.3448746
11/5/07,48.809769,-121.7706096,0.2440142,0,0.2440142,1.454071,0,1.454071,0.208963,0,0.208963
11/6/07,48.809769,-121.7706096,0.3924721,0,0.3924721,1.695268,0,1.695268,0.1816569,0,0.1816569
11/7/07,48.809769,-121.7706096,0.222318,0,0.222318,2.833444,0,2.833444,0.3173101,0,0.3173101
11/8/07,48.809769,-121.7706096,0.1240486,0,0.1240486,3.585288,0,3.585288,0.2793653,0,0.2793653
11/9/07,48.809769,-121.7706096,2.510931,1.869327,0.6416039,13.6572,10.46594,3.191257,0.8148581,0.4227874,0.3920707
11/10/07,48.809769,-121.7706096,11.80645,10.24798,1.558471,20.62377,18.88861,1.735151,1.62864,1.38618,0.2424606
11/11/07,48.809769,-121.7706096,3.611489,2.3915,1.219989,10.51205,7.256862,3.255183,0.5905706,0.3639957,0.2265749
11/12/07,48.809769,-121.7706096,4.80242,3.504306,1.298113,26.83287,24.98152,1.851352,2.023895,1.80778,0.216115
11/13/07,48.809769,-121.7706096,1.215261,1.131932,0.08332913,21.32019,18.70233,2.617859,0.9010627,0.7628036,0.1382592
11/14/07,48.809769,-121.7706096,0.2228125,0.04874471,0.1740678,2.087549,1.340069,0.7474793,0.2635079,0.1260711,0.1374368
11/15/07,48.809769,-121.7706096,2.739796,1.94082,0.7989764,10.9747,9.276202,1.698501,0.4754614,0.2616237,0.2138377
11/16/07,48.809769,-121.7706096,2.497782,2.227717,0.2700654,10.09305,9.323462,0.7695847,1.173597,0.9830606,0.1905369
11/17/07,48.809769,-121.7706096,1.26115,0.597672,0.6634783,0.9355873,0.6155263,0.320061,0.432555,0.203414,0.229141
11/18/07,48.809769,-121.7706096,0.5567671,0.3790389,0.1777282,5.189515,5.066213,0.1233014,0.9329295,0.746008,0.1869215
11/19/07,48.809769,-121.7706096,0.7050177,0,0.7050177,0.7618464,0,0.7618464,0.2490987,0,0.2490987
11/20/07,48.809769,-121.7706096,1.375345,1.083418,0.2919267,3.454232,3.055785,0.3984461,1.097647,0.9134473,0.1841995
11/21/07,48.809769,-121.7706096,1.176352,0,1.176352,0.3064421,0,0.3064421,0.1285955,0,0.1285955
11/22/07,48.809769,-121.7706096,1.24125,0,1.24125,0.2025376,0,0.2025376,0.08012949,0,0.08012949
11/23/07,48.809769,-121.7706096,0.4773768,0,0.4773768,0.07022351,0,0.07022351,0.03576784,0,0.03576784
11/24/07,48.809769,-121.7706096,0.6829984,0,0.6829984,0.2966902,0,0.2966902,0.1333634,0,0.1333634
11/25/07,48.809769,-121.7706096,0.3713796,0,0.3713796,0.3197989,0,0.3197989,0.1705558,0,0.1705558
11/26/07,48.809769,-121.7706096,0.919643,0,0.919643,0.8125926,0,0.8125926,0.2499706,0,0.2499706
11/27/07,48.809769,-121.7706096,2.361771,1.952325,0.4094457,7.907434,5.808695,2.098739,1.255562,0.8739533,0.3816089
11/28/07,48.809769,-121.7706096,0.04527692,0.03466882,0.0106081,2.080704,1.097631,0.9830725,0.2134455,0.07339078,0.1400547
11/29/07,48.809769,-121.7706096,0.1706943,0.1062613,0.06443301,2.612654,1.66335,0.9493039,0.3562244,0.1841214,0.172103
11/30/07,48.809769,-121.7706096,0.2748372,0,0.2748372,0.2713261,0,0.2713261,0.1256133,0,0.1256133
12/1/07,48.809769,-121.7706096,1.529162,1.050949,0.4782136,6.385768,3.590606,2.795163,1.127264,0.6507396,0.4765239
12/2/07,48.809769,-121.7706096,1.100921,1.055708,0.04521355,4.43292,4.16663,0.2662897,1.335466,1.206113,0.1293529
12/3/07,48.809769,-121.7706096,0.8332626,0.7937102,0.03955239,13.28996,12.58465,0.7053041,1.463712,1.227286,0.236425
12/4/07,48.809769,-121.7706096,0.4326493,0.4231799,0.009469339,15.19676,14.80496,0.3918052,1.518681,1.33635,0.1823305
12/5/07,48.809769,-121.7706096,0.05202384,0.04867,0.003353843,2.997444,2.706418,0.2910256,0.9460157,0.7522846,0.1937311
12/6/07,48.809769,-121.7706096,0.008931383,0,0.008931383,0.2984805,0,0.2984805,0.1307915,0,0.1307915
12/7/07,48.809769,-121.7706096,0.01209104,0,0.01209104,0.1934777,0,0.1934777,0.1049871,0,0.1049871
12/8/07,48.809769,-121.7706096,0.01295459,0,0.01295459,0.3203398,0,0.3203398,0.1084188,0,0.1084188
12/9/07,48.809769,-121.7706096,0.008821435,0,0.008821435,0.3836774,0,0.3836774,0.1311612,0,0.1311612
12/10/07,48.809769,-121.7706096,0.1168143,0.0758397,0.04097459,1.700788,1.10223,0.5985586,0.3402849,0.1074472,0.2328376
12/11/07,48.809769,-121.7706096,0.04479967,0,0.04479967,0.1690961,0,0.1690961,0.1035221,0,0.1035221
12/12/07,48.809769,-121.7706096,0.07496732,0.02107593,0.05389139,1.042288,0.4476688,0.5946188,0.4236318,0.07200421,0.3516276
12/13/07,48.809769,-121.7706096,0.005433475,0,0.005433475,0.1982094,0,0.1982094,0.1861125,0,0.1861125
12/14/07,48.809769,-121.7706096,0.3429488,0.326176,0.01677287,13.99215,12.98694,1.005213,1.442512,1.072325,0.3701862
12/15/07,48.809769,-121.7706096,0.1281669,0.08977683,0.03839007,3.091463,2.01711,1.074353,1.038944,0.6626729,0.3762708
12/16/07,48.809769,-121.7706096,0.07385742,0.0664354,0.007422013,4.914327,4.697916,0.2164109,1.210342,0.967913,0.242429
12/17/07,48.809769,-121.7706096,0.5018461,0.4103616,0.09148447,3.013415,2.112825,0.9005895,0.897908,0.6667253,0.2311827
12/18/07,48.809769,-121.7706096,0.01750542,0.01586598,0.001639442,0.6042991,0.4641929,0.1401062,0.3943274,0.258871,0.1354563
12/19/07,48.809769,-121.7706096,0.2260173,0.1717166,0.05430071,4.452002,4.105429,0.3465732,1.411127,1.127258,0.2838694
12/20/07,48.809769,-121.7706096,0.08469659,0.04879919,0.0358974,3.825045,3.503913,0.3211316,1.063233,0.8819356,0.1812969
12/21/07,48.809769,-121.7706096,0.002045624,0.000653153,0.001392471,0.3383797,0.2784794,0.05990032,0.1932415,0.1207485,0.07249299
12/22/07,48.809769,-121.7706096,0.09334567,0.09067227,0.002673404,1.966064,1.583878,0.3821857,0.3804447,0.1234095,0.2570351
12/23/07,48.809769,-121.7706096,0.2077883,0.1773867,0.03040153,4.629801,3.630031,0.9997704,0.6866589,0.4275205,0.2591384
12/24/07,48.809769,-121.7706096,0.06101794,0.0508729,0.01014504,3.811228,3.32245,0.4887773,1.339411,1.14941,0.1900008
12/25/07,48.809769,-121.7706096,4.59E-07,0,4.59E-07,0.3009923,0.2201847,0.08080754,0.2125954,0.1043853,0.1082101
12/26/07,48.809769,-121.7706096,0.2228645,0.2210832,0.001781322,3.585922,3.457018,0.1289033,1.87635,1.726375,0.1499756
12/27/07,48.809769,-121.7706096,0.006944538,0.006944337,2.01E-07,0.8322822,0.7714657,0.06081645,0.4281477,0.3262559,0.1018918
12/28/07,48.809769,-121.7706096,0.0330152,0.0301708,0.002844406,2.774711,2.622347,0.152364,1.374917,1.232877,0.1420392
12/29/07,48.809769,-121.7706096,0.005616189,0.005581712,3.45E-05,1.8625,1.688109,0.1743911,0.9180293,0.7728067,0.1452226
12/30/07,48.809769,-121.7706096,0.04452341,0.04278005,0.001743363,2.862833,2.664807,0.1980258,1.416691,1.251944,0.1647473
12/31/07,48.809769,-121.7706096,8.28E-07,8.27E-07,5.27E-10,1.083384,1.065824,0.01755961,0.5574043,0.5289629,0.0284415
1/1/08,48.809769,-121.7706096,0.05677461,0.05673393,4.07E-05,0.7065642,0.6500778,0.05648648,0.1425695,0.07347754,0.06909198
1/2/08,48.809769,-121.7706096,0.3989011,0.3923225,0.00657856,4.347854,3.969684,0.3781699,0.4407292,0.3129193,0.1278099
1/3/08,48.809769,-121.7706096,0.03314003,0.005682366,0.02745766,2.122201,0.4081485,1.714052,0.3991418,0.05496972,0.3441721
1/4/08,48.809769,-121.7706096,0.1232005,0.09981149,0.02338902,3.91661,1.793329,2.123281,0.8186494,0.4088845,0.4097649
1/5/08,48.809769,-121.7706096,0.01262028,0.009268871,0.003351409,2.069437,1.750321,0.3191156,0.8299882,0.6315121,0.1984761
1/6/08,48.809769,-121.7706096,1.41E-06,8.80E-07,5.30E-07,3.197846,2.998156,0.1996901,0.7785162,0.6308854,0.1476308
1/7/08,48.809769,-121.7706096,5.63E-05,5.60E-05,2.74E-07,0.2116472,0.1194803,0.09216692,0.3543543,0.2418576,0.1124966
1/8/08,48.809769,-121.7706096,0.02835701,0.02835326,3.75E-06,1.629709,1.620602,0.009107748,0.4428513,0.3480055,0.09484574
1/9/08,48.809769,-121.7706096,0.5941332,0.560926,0.03320719,5.013029,4.067602,0.9454277,0.7546167,0.5198486,0.2347681
1/10/08,48.809769,-121.7706096,0.05445296,0.05393576,0.000517209,3.207416,2.924922,0.2824942,0.9001372,0.6623596,0.2377776
1/11/08,48.809769,-121.7706096,0.005771697,0.005036626,0.000735071,1.593314,1.473906,0.1194085,1.187723,0.9227979,0.2649255
1/12/08,48.809769,-121.7706096,0.03541534,0.03488744,0.000527902,1.073443,0.9206206,0.1528227,0.5089062,0.1889775,0.3199286
1/13/08,48.809769,-121.7706096,0.04689476,0.04531031,0.001584447,1.657613,1.535661,0.1219521,0.6143458,0.3323955,0.2819503
1/14/08,48.809769,-121.7706096,0.4490748,0.4412164,0.007858409,6.69468,5.469308,1.225373,0.9363341,0.5038805,0.4324537
1/15/08,48.809769,-121.7706096,1.039789,1.028323,0.01146659,6.010635,5.430416,0.58022,0.8705067,0.7262268,0.1442799
1/16/08,48.809769,-121.7706096,5.25E-05,0,5.25E-05,0.02551832,0,0.02551832,0.02652129,0,0.02652129
1/17/08,48.809769,-121.7706096,0.000268962,0,0.000268962,0.0430085,0,0.0430085,0.04145463,0,0.04145463
1/18/08,48.809769,-121.7706096,0.001761197,0,0.001761197,0.2099883,0,0.2099883,0.07975437,0,0.07975437
1/19/08,48.809769,-121.7706096,0.01437838,0.005739592,0.008638784,0.5652703,0.1597443,0.405526,0.1969611,0.01377517,0.1831859
1/20/08,48.809769,-121.7706096,0.4775185,0.4522007,0.02531781,1.93205,1.439163,0.4928869,0.5989891,0.430688,0.1683011
1/21/08,48.809769,-121.7706096,0.01365808,0,0.01365808,0.03697979,0,0.03697979,0.05522166,0,0.05522166
1/22/08,48.809769,-121.7706096,0.00244327,0,0.00244327,0.02005165,0,0.02005165,0.01528819,0,0.01528819
1/23/08,48.809769,-121.7706096,0.002960303,0,0.002960303,0.07819986,0,0.07819986,0.04453081,0,0.04453081
1/24/08,48.809769,-121.7706096,0.004172502,0,0.004172502,0.07667033,0,0.07667033,0.0548107,0,0.0548107
1/25/08,48.809769,-121.7706096,0.01015489,0,0.01015489,0.1475994,0,0.1475994,0.05628769,0,0.05628769
1/26/08,48.809769,-121.7706096,0.01711343,0,0.01711343,0.2123995,0,0.2123995,0.0953174,0,0.0953174
1/27/08,48.809769,-121.7706096,0.332413,0.3133594,0.01905368,3.352211,2.831137,0.5210741,1.092708,0.7970529,0.2956555
1/28/08,48.809769,-121.7706096,0.003534487,0.003362699,0.000171788,0.2351694,0.2159591,0.01921029,0.2919874,0.2523256,0.03966179
1/29/08,48.809769,-121.7706096,0.000122532,0.000122308,2.24E-07,0.4183,0.4014491,0.01685089,0.6644793,0.5801555,0.0843238
1/30/08,48.809769,-121.7706096,7.29E-05,7.29E-05,1.79E-10,0.4060999,0.3868504,0.01924953,0.6838534,0.617636,0.0662174
1/31/08,48.809769,-121.7706096,0.02047243,0.02012853,0.000343892,2.967498,2.78204,0.1854579,1.089199,0.8719777,0.2172209
2/1/08,48.809769,-121.7706096,0.000587847,0.000532853,5.50E-05,1.892234,1.802695,0.08953865,2.195245,2.053935,0.1413102
2/2/08,48.809769,-121.7706096,0.00960132,0.007956661,0.001644659,0.7274322,0.6120532,0.1153791,0.6204633,0.4533777,0.1670855
2/3/08,48.809769,-121.7706096,0.001454448,0,0.001454448,0.06826252,0,0.06826252,0.04893298,0,0.04893298
2/4/08,48.809769,-121.7706096,0.003580878,0,0.003580878,0.2701447,0,0.2701447,0.1502072,0,0.1502072
2/5/08,48.809769,-121.7706096,0.2860845,0.2835434,0.002541135,5.803478,5.649991,0.1534877,0.5502188,0.3746891,0.1755297
2/6/08,48.809769,-121.7706096,0.094068,0.09030823,0.003759767,4.606464,4.165307,0.4411567,0.4791744,0.3498444,0.12933
2/7/08,48.809769,-121.7706096,0.2247116,0.2130789,0.01163269,10.59469,9.59115,1.003542,1.74715,1.513919,0.2332308
2/8/08,48.809769,-121.7706096,0.01524395,0.01517746,6.65E-05,3.122422,2.866868,0.2555537,1.107266,0.888182,0.2190843
2/9/08,48.809769,-121.7706096,0.1181067,0.1160192,0.002087494,2.554822,2.383159,0.1716633,0.6341095,0.496881,0.1372285
2/10/08,48.809769,-121.7706096,0.5991769,0.5847918,0.01438508,10.80425,10.10827,0.6959764,1.06148,0.8140504,0.2474296
2/11/08,48.809769,-121.7706096,0.2874255,0.2812599,0.006165572,6.47387,6.004665,0.469205,0.8783401,0.6456505,0.2326896
2/12/08,48.809769,-121.7706096,0.0188788,0.002218105,0.01666069,1.604898,0.1876328,1.417265,0.4258292,0.08885392,0.3369753
2/13/08,48.809769,-121.7706096,0.2437783,0.2292534,0.01452492,7.36821,6.348153,1.020057,1.125787,0.9309192,0.1948678
2/14/08,48.809769,-121.7706096,0.000884813,0,0.000884813,0.1130466,0,0.1130466,0.04598518,0,0.04598518
2/15/08,48.809769,-121.7706096,0.01920574,0,0.01920574,0.8237507,0,0.8237507,0.1933728,0,0.1933728
2/16/08,48.809769,-121.7706096,0.4141992,0.3884641,0.02573507,6.642312,5.977097,0.6652148,0.762008,0.4995892,0.2624188
2/17/08,48.809769,-121.7706096,0.04791698,0,0.04791698,1.906559,0,1.906559,0.2862144,0,0.2862144
2/18/08,48.809769,-121.7706096,0.06896083,0,0.06896083,0.6941954,0,0.6941954,0.09921441,0,0.09921441
2/19/08,48.809769,-121.7706096,0.107817,0,0.107817,1.074401,0,1.074401,0.2333584,0,0.2333584
2/20/08,48.809769,-121.7706096,0.2461073,0,0.2461073,1.380963,0,1.380963,0.3621395,0,0.3621395
2/21/08,48.809769,-121.7706096,0.2213675,0,0.2213675,1.906398,0,1.906398,0.3764095,0,0.3764095
2/22/08,48.809769,-121.7706096,0.1078764,0,0.1078764,0.7907726,0,0.7907726,0.1418589,0,0.1418589
2/23/08,48.809769,-121.7706096,0.1584567,0,0.1584567,1.86469,0,1.86469,0.3595691,0,0.3595691
2/24/08,48.809769,-121.7706096,0.05996294,0,0.05996294,0.8610852,0,0.8610852,0.1444669,0,0.1444669
2/25/08,48.809769,-121.7706096,0.1173271,0,0.1173271,0.679539,0,0.679539,0.2324175,0,0.2324175
2/26/08,48.809769,-121.7706096,0.2112805,0.1115698,0.09971064,1.954186,0.6401412,1.314045,0.441304,0.02930075,0.4120033
2/27/08,48.809769,-121.7706096,0.1051181,0,0.1051181,2.284449,0,2.284449,0.3215019,0,0.3215019
2/28/08,48.809769,-121.7706096,0.131159,0.0648964,0.06626264,4.222062,2.414634,1.807428,0.4647574,0.1300775,0.3346799
2/29/08,48.809769,-121.7706096,0.06798182,0,0.06798182,1.416912,0,1.416912,0.3867017,0,0.3867017
3/1/08,48.809769,-121.7706096,0.4870813,0.4222068,0.0648746,12.87463,10.17155,2.70308,1.34333,0.9528623,0.3904673
3/2/08,48.809769,-121.7706096,0.2570705,0.2214376,0.0356329,6.410501,4.549045,1.861457,0.3832927,0.1564906,0.226802
3/3/08,48.809769,-121.7706096,0.2546177,0.1626409,0.09197682,9.185518,3.835312,5.350205,0.7665136,0.3154427,0.451071
3/4/08,48.809769,-121.7706096,0.9840736,0.9356846,0.04838901,23.39874,20.82109,2.577643,1.836432,1.51667,0.3197619
3/5/08,48.809769,-121.7706096,0.01147956,0,0.01147956,0.4646364,0,0.4646364,0.1365243,0,0.1365243
3/6/08,48.809769,-121.7706096,0.02530893,0,0.02530893,0.7420049,0,0.7420049,0.1715446,0,0.1715446
3/7/08,48.809769,-121.7706096,0.06680705,0.02187148,0.04493557,3.360743,0.6079091,2.752834,0.4811515,0.08932105,0.3918305
3/8/08,48.809769,-121.7706096,0.1159755,0.07850399,0.03747153,7.896734,4.058565,3.838169,0.6197523,0.1726555,0.4470969
3/9/08,48.809769,-121.7706096,0.03479591,0,0.03479591,3.534337,0,3.534337,0.3935873,0,0.3935873
3/10/08,48.809769,-121.7706096,0.02967675,0,0.02967675,2.914897,0,2.914897,0.3424476,0,0.3424476
3/11/08,48.809769,-121.7706096,2.465119,2.370868,0.09425093,60.94132,55.51955,5.421769,2.580979,2.092976,0.488003
3/12/08,48.809769,-121.7706096,0.3724503,0.3116558,0.06079448,6.6062,4.718053,1.888147,0.535135,0.354144,0.180991
3/13/08,48.809769,-121.7706096,0.04405137,0,0.04405137,1.870658,0,1.870658,0.3302313,0,0.3302313
3/14/08,48.809769,-121.7706096,0.5140321,0.4951702,0.01886186,9.909614,9.14001,0.7696041,2.310233,1.999496,0.3107365
3/15/08,48.809769,-121.7706096,0.6210968,0.6009234,0.02017344,1.628198,1.385996,0.2422026,1.264003,0.9728145,0.2911882
3/16/08,48.809769,-121.7706096,0.6494991,0.5238276,0.1256715,2.811262,1.485733,1.325528,0.8159136,0.502673,0.3132406
3/17/08,48.809769,-121.7706096,0.7700236,0.5985595,0.1714641,16.2331,12.5467,3.686406,1.353579,0.8852255,0.4683536
3/18/08,48.809769,-121.7706096,0.1484694,0.07040344,0.07806598,2.304559,0.8174213,1.487138,0.5544065,0.186963,0.3674436
3/19/08,48.809769,-121.7706096,0.2492743,0.06807976,0.1811945,5.279901,0.9735425,4.306358,0.6452881,0.08901027,0.5562778
3/20/08,48.809769,-121.7706096,1.273124,1.136572,0.1365525,13.0338,10.4312,2.602597,2.707181,2.164575,0.5426051
3/21/08,48.809769,-121.7706096,0.3292219,0.2754983,0.05372361,4.065418,3.120046,0.9453726,0.5566359,0.3430998,0.2135361
3/22/08,48.809769,-121.7706096,0.1078092,0.0625676,0.04524158,1.637228,0.6320204,1.005208,0.2492976,0.07658315,0.1727145
3/23/08,48.809769,-121.7706096,0.3594437,0.2740183,0.08542541,13.80855,9.953233,3.855313,1.105625,0.7174456,0.3881792
3/24/08,48.809769,-121.7706096,0.6354176,0.5709643,0.06445338,16.2606,14.34664,1.913957,1.771815,1.458091,0.3137243
3/25/08,48.809769,-121.7706096,0.04533353,0,0.04533353,1.5258,0,1.5258,0.2704053,0,0.2704053
3/26/08,48.809769,-121.7706096,0.6665847,0.6084524,0.05813232,11.97489,9.85338,2.12151,2.155482,1.754596,0.4008857
3/27/08,48.809769,-121.7706096,0.7059146,0.6798588,0.02605573,10.26726,9.638154,0.6291043,1.484183,1.341086,0.143097
3/28/08,48.809769,-121.7706096,0.33448,0.2909732,0.04350682,5.452839,4.215644,1.237195,0.8912777,0.658555,0.2327226
3/29/08,48.809769,-121.7706096,0.3312861,0.3106691,0.02061703,9.539618,8.397697,1.14192,2.050358,1.892576,0.1577813
3/30/08,48.809769,-121.7706096,0.4014222,0.3826577,0.01876448,8.83339,8.014328,0.8190621,2.167351,1.935911,0.2314394
3/31/08,48.809769,-121.7706096,0.9310216,0.8762702,0.05475136,19.96845,17.09062,2.877829,1.887799,1.563757,0.3240415
4/1/08,48.809769,-121.7706096,0.5661762,0.5153039,0.05087232,10.90704,9.102914,1.804124,1.016596,0.8204829,0.1961134
4/2/08,48.809769,-121.7706096,0.08591536,0,0.08591536,2.610159,0,2.610159,0.2542742,0,0.2542742
4/3/08,48.809769,-121.7706096,0.03372423,0,0.03372423,0.9200054,0,0.9200054,0.1185553,0,0.1185553
4/4/08,48.809769,-121.7706096,0.3674744,0.2258632,0.1416112,12.68314,7.839185,4.843955,1.117629,0.4845335,0.6330952
4/5/08,48.809769,-121.7706096,0.3746732,0.3069216,0.06775163,12.87355,8.635196,4.238354,1.361617,0.9486427,0.412974
4/6/08,48.809769,-121.7706096,0.07552417,0.05061515,0.02490902,3.872485,2.098759,1.773726,0.3347194,0.09516075,0.2395587
4/7/08,48.809769,-121.7706096,0.2717091,0.2478599,0.02384911,9.352094,8.10794,1.244154,1.413765,1.095985,0.3177803
4/8/08,48.809769,-121.7706096,0.3486531,0.2997917,0.0488614,8.720793,6.638349,2.082444,1.327972,0.9412791,0.3866927
4/9/08,48.809769,-121.7706096,0.4912131,0.4417547,0.04945847,15.25918,12.83184,2.427337,1.139404,0.895483,0.2439209
4/10/08,48.809769,-121.7706096,0.1258569,0.08701929,0.03883763,4.963111,2.667558,2.295553,0.4544158,0.2624752,0.1919406
4/11/08,48.809769,-121.7706096,0.1293425,0,0.1293425,4.465617,0,4.465617,0.4204974,0,0.4204974
4/12/08,48.809769,-121.7706096,0.3738584,0,0.3738584,4.527407,0,4.527407,0.3355917,0,0.3355917
4/13/08,48.809769,-121.7706096,0.2121703,0,0.2121703,1.612783,0,1.612783,0.2355087,0,0.2355087
4/14/08,48.809769,-121.7706096,0.245641,0.03936885,0.2062722,3.750487,0.4081749,3.342313,0.6386296,0.06583916,0.5727904
4/15/08,48.809769,-121.7706096,0.7411085,0.5950476,0.1460609,9.19945,6.258251,2.941199,0.8508964,0.5570691,0.2938272
4/16/08,48.809769,-121.7706096,0.6297261,0.3919721,0.237754,8.834081,3.971179,4.862901,0.7503722,0.3184715,0.4319007
4/17/08,48.809769,-121.7706096,0.1756256,0.02391988,0.1517058,4.970461,0.8033643,4.167097,0.4168502,0.03416671,0.3826835
4/18/08,48.809769,-121.7706096,3.017168,2.364511,0.6526573,24.42241,14.52646,9.895947,1.6698,0.9214624,0.7483376
4/19/08,48.809769,-121.7706096,8.000577,7.084846,0.9157308,28.33485,22.67006,5.664795,2.281417,1.82416,0.4572569
4/20/08,48.809769,-121.7706096,1.165452,1.014811,0.1506406,4.098709,3.189904,0.9088044,0.7404646,0.5819883,0.1584763
4/21/08,48.809769,-121.7706096,0.3537815,0.3153934,0.03838813,1.510866,1.239653,0.2712137,0.4108913,0.3319626,0.07892862
4/22/08,48.809769,-121.7706096,0.171766,0,0.171766,1.608845,0,1.608845,0.328741,0,0.328741
4/23/08,48.809769,-121.7706096,0.6540077,0.4922987,0.1617091,4.610921,2.89095,1.719971,0.4945617,0.2950088,0.1995529
4/24/08,48.809769,-121.7706096,0.8414343,0.6225237,0.2189106,3.937865,2.327609,1.610255,0.9382873,0.5395689,0.3987184
4/25/08,48.809769,-121.7706096,8.41838,7.114774,1.303606,47.1562,35.29509,11.86112,2.897818,2.055872,0.8419453
4/26/08,48.809769,-121.7706096,1.499577,0.2091294,1.290448,12.39451,0.9695675,11.42494,0.7928179,0.06305047,0.7297674
4/27/08,48.809769,-121.7706096,0.9612193,0,0.9612193,9.909378,0,9.909378,0.5841515,0,0.5841515
4/28/08,48.809769,-121.7706096,1.156335,0.6503767,0.5059586,9.3974,3.803788,5.593612,1.053315,0.5032848,0.5500302
4/29/08,48.809769,-121.7706096,6.395642,6.012282,0.3833598,25.05748,22.06736,2.990125,2.178874,1.794921,0.3839531
4/30/08,48.809769,-121.7706096,2.954412,2.578122,0.3762896,9.730543,7.664059,2.066484,1.034943,0.7242793,0.3106636
5/1/08,48.809769,-121.7706096,2.965478,2.540957,0.4245207,11.1369,8.615842,2.521053,1.025847,0.6649053,0.3609419
5/2/08,48.809769,-121.7706096,1.355703,0,1.355703,5.050454,0,5.050454,0.4759824,0,0.4759824
5/3/08,48.809769,-121.7706096,0.7189409,0,0.7189409,3.562246,0,3.562246,0.303016,0,0.303016
5/4/08,48.809769,-121.7706096,1.12122,0.3093435,0.8118761,4.891031,0.8166357,4.074396,0.5097504,0.07917666,0.4305738
